col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
31.82308,37.02489,02071752+3701298,31.82303,37.024948,0.07,0.06,90,12.798,12.298,8.90999005153814,12.129,2.3352,0.023,0.023,0.021,AAA,222,0,2451109.8663,0.253474,152430318230640506,31.82306574,37.024898,0.004,0.003,0,503635968,60,56085.29900463,5,63,11.9767,15.1957,0.0031,15.2509,0.0012,115000,14.4642,0.0024,14.5193,0.0012,115000,14.1676,0.0065,14.1802,1E-04,115000,13.9619,0.0023,14.0085,0.0021,115000,13.8405,0.0012,13.8853,0.0037,115000,0.207248,31.8230229032368,37.0249378587043,0.001,0.001,90,330645347159656320,31.82307893649,0.0289,37.02488795558,0.0242,0.0141,2.2709,0.0321,10.39,0.058,-11.59,0.055,false,30448.3,15.1078,14.47946,12967.9,33.2886,15.069211,25245.2,32.7572,13.756475,1.312737,,,0,4888.97,0.516,0.258,0.72,0.264,0.04182
29.71014,37.34774,01585042+3720520,29.710111,37.347801,0.06,0.06,90,9.643,9.485,6.23451354137057,9.436,0.9915,0.02,0.023,0.02,AAA,222,0,2451127.7847,0.23476,152810297101438221,29.71027109,37.34793206,0.001,0.001,90,1343750144,160,56089.32376157,5,16,8.0159,11.2174,0.0483,12.3233,0.0517,114744,10.4275,0.0843,12.8526,0.2454,114744,10.2867,0.0756,12.633,0.0296,114744,10.6902,0.1345,11.907,0.0077,114744,11.4,0.1013,11.4096,0.005,114744,0.657662,29.7100892921922,37.3477901457891,0.001,0.001,0,330829824594783744,29.71014156836,0.0348,37.34773892453,0.0317,0.0180,2.2893,0.0411,9.652,0.068,-11.897,0.072,false,1356020,509.122,10.357697,810509,945.64,10.579493,786723,1362.95,10.022365,0.557128,19,5.18,4,6661.35,,,2.38,10.008,0.073392
31.43779,37.05965,02054507+3703346,31.437804,37.059631,0.2,0.19,13,16.426,15.93,11.7108785000337,15.455,4.6002,0.12,0.164,0.175,BCC,222,0,2451109.8491,0.079348,152470314377812205,31.43778894,37.05965365,0.005,0.005,0,503635968,60,56265.8552662,5,53,17.4062,21.1503,0.0345,21.039,0.1926,115000,20.0552,0.0153,20.1994,0.0413,115000,18.6675,0.0065,18.7527,0.0116,115000,18.0043,0.0114,18.097,0.0176,115000,17.7115,0.0127,17.7837,0.0545,115000,0.092307,31.4377498817693,37.0596896841541,0.013,0.011,90,330672766229767808,31.43779299135,0.4612,37.0596456068,0.3404,0.2899,1.7831,0.5169,7.99,0.815,-10.237,0.678,false,316.48,1.63263,19.437498,54.4161,7.74136,21.01207,433.836,6.80726,18.168606,2.843464,,,0,,,,,,0.262305
31.45218,37.47099,02054851+3728156,31.452129,37.471027,0.06,0.06,90,9.249,9.057,5.63018427047458,8.989,1.122,0.02,0.022,0.018,AAA,222,0,2451109.8494,0.197422,152960314521735822,31.45218044,37.47099001,0.001,0.001,90,1409359872,168,51109.34939815,5,50,6.96518427047458,10.324,,,,114788,10.111,,,,114788,10.057,,,,114788,10.057,,,,114788,10.062,,,,114788,0.198328,31.4521300884754,37.4710421722036,0.001,0.001,0,330717227732264960,31.45218187959,0.0455,37.4709881743,0.0428,0.0254,2.1293,0.0541,9.547,0.086,-12.541,0.097,false,1791130,1518.85,10.055547,1037430,1764.98,10.311486,1073950,1578.83,9.684458,0.627028,9.96,2.12,4,6304.05,,,3.28,15.312,0.054708
31.51673,37.43583,02060400+3726091,31.516678,37.435886,0.07,0.06,0,12.583,12.175,8.8221823002344,12.096,1.8136,0.025,0.022,0.02,AAA,222,0,2451109.8564,0.250474,152920315167223614,31.51672451,37.43582967,0.005,0.003,90,503635968,60,55979.75876157,10,69,11.1683,14.4421,0.0067,14.5043,0.0016,115000,13.9096,0.0227,13.9474,0.0034,115000,13.6562,0.001,13.708,0.001,16892472,13.5859,0.0026,13.6399,0.0069,115000,13.5321,0.0048,13.5595,0.0018,115000,0.242484,31.5166788666106,37.435882529659,0.001,0.001,90,330716162580381184,31.5167290119,0.0302,37.4358274973,0.0247,0.0152,2.2143,0.0336,9.248,0.061,-12.782,0.061,false,51181.1,54.3524,13.915592,24894.7,178.681,14.361121,37994.6,108.383,13.312616,1.048505,,,0,5099.5,0.096,0.0385,0.86,0.446,0.012736
31.68004,36.58906,02064321+3635215,31.680049,36.58931,0.25,0.21,121,16.211,15.599,11.641,15.525,4.4307,0.118,0.119,0.193,BBC,222,0,2451109.8584,0.900376,151900316800177521,31.68003582,36.5890822,0.004,0.004,0,503635968,60,56151.7456713,5,52,17.237681365515,21.1215,0.0741,21.3275,0.0358,115000,19.9557,0.0171,20.0827,0.0287,115000,18.5271,0.0057,18.6242,0.0069,115000,17.8657,0.0056,17.9477,0.0121,115000,17.5589,0.0075,17.6117,0.0227,115000,0.820964,31.6799876923414,36.5891120416297,0.01,0.01,90,330595727401098496,31.68004305127,0.3277,36.5890627029,0.3622,0.276,1.672,0.462,10.324,0.666,-11.459,0.657,false,361.31,1.32948,19.293665,66.2089,9.73539,20.799097,498.89,8.40506,18.016909,2.782188,,,0,,,,,,0.734353
32.0198,37.44084,02080473+3726272,32.019726,37.440891,0.14,0.14,45,15.907,15.427,11.6739239147995,15.065,4.4742,0.084,0.114,0.14,ABB,222,0,2451109.8686,0.280086,152920320197989642,32.01979502,37.44083855,0.004,0.002,90,503635968,60,56129.10708333,10,60,17.4684,20.8595,0.0223,21.1456,0.0689,115000,19.5392,0.0257,19.634,0.0221,115000,18.128,0.0071,18.2196,0.0089,115000,17.4631,0.0071,17.5261,0.005,115000,17.15,0.0117,17.2538,0.0147,115000,0.273081,32.0197394071756,37.4408864718698,0.011,0.008,0,330661354502082688,32.01979696853,0.2531,37.44083646756,0.2784,0.1552,2.0979,0.3255,10.615,0.515,-11.614,0.707,false,523.186,1.54595,18.891726,98.5001,15.1404,20.367796,742.025,19.2637,17.585873,2.781923,,,0,,,,,,0.041645
30.96112,37.25434,02035066+3715157,30.961092,37.254375,0.06,0.06,90,11.47,11.224,7.82648696351003,11.15,1.327,0.027,0.03,0.02,AAA,222,0,2451453.9748,0.149376,152700309611215848,30.96110159,37.25433988,0.029,0.022,90,906289152,108,55981.03702546,5,59,9.46948696351003,12.793,,,,114724,12.477,,,,114724,12.371,,,,114724,12.343,,,,114724,12.3047,0.0015,12.3096,0.0015,16892216,0.129384,30.9610663493466,37.2543894667146,0.002,0.002,0,330874659757287936,30.96111628306,0.0512,37.25433911841,0.0488,0.0292,2.1642,0.0631,9.231,0.098,-11.694,0.113,false,202721,52.0735,12.421119,113594,155.637,12.712997,130401,151.853,11.973721,0.739277,6.31,1.29,8,6160.99,0.1547,0.0775,1.14,1.682,0.090081
30.08291,37.69626,02001988+3741466,30.082836,37.696304,0.08,0.07,90,14.361,13.794,10.2032141571686,13.437,3.8102,0.036,0.04,0.038,AAA,222,0,2451453.9461,0.263674,153230300828716166,30.08291062,37.69625907,0.006,0.004,0,503635968,60,56191.04224537,5,68,15.2671,18.5009,0.0094,18.6015,0.0113,115000,17.2472,0.0024,17.3344,0.0044,115000,16.1977,0.0016,16.2724,0.0032,115000,15.7413,0.0042,15.8009,0.0031,115000,15.5076,0.0035,15.5595,0.006,115000,0.267102,30.0828576308732,37.6963062655878,0.003,0.002,90,330864729792772096,30.08291238682,0.0994,37.69625551331,0.0807,0.0493,2.2555,0.1112,10.063,0.202,-11.788,0.158,false,3244.94,3.73276,16.910347,764.839,12.8544,18.142462,3799.24,15.7868,15.812678,2.329783,,,0,3972.66,,,,,0.062154
29.83296,37.38968,01591990+3723230,29.83293,37.389732,0.06,0.06,90,11.472,11.14,7.834328342377,11.052,1.776,0.021,0.021,0.02,AAA,222,0,2451127.7847,0.205929,152860298329998295,29.83294974,37.3896827,0.153,0.065,90,637853696,76,55904.84275463,5,81,10.103328342377,13.321,,,,114724,12.828,,,,114724,12.602,,,,65572,12.477,,,,114724,12.3827,0.0028,12.395,0.0018,115000,0.186245,29.832903089464,37.3897323410816,0.002,0.002,0,330835322152914560,29.83295815474,0.0419,37.38968095149,0.0532,0.0289,2.2723,0.0656,10.161,0.1,-11.936,0.152,false,162439,47.7607,12.661637,83320.4,148.514,13.04951,113893,121.647,12.120673,0.928837,4.59,11.17,6,5421,0.3783,0.221,1.28,1.281,0.076982
29.97437,37.15946,01595384+3709342,29.974373,37.159515,0.07,0.07,73,15.758,15.119,11.7748008753048,14.929,3.9876,0.068,0.073,0.109,AAB,222,0,2451140.7672,0.198187,152590299743631998,29.97437279,37.1594652,0.004,0.002,0,503635968,60,56138.79739583,5,78,16.9909,20.1451,0.0268,20.2479,0.0526,115000,18.9166,0.0078,19.0164,0.0136,115000,17.6747,0.0028,17.7514,0.0064,115000,17.1192,0.0046,17.2083,0.0067,115000,16.8514,0.0108,16.9608,0.016,115000,0.179281,29.9743258478875,37.1595143035842,0.006,0.005,90,330817175915885824,29.97437479172,0.161,37.15946239798,0.1589,0.0819,2.3397,0.1916,9.059,0.366,-12.055,0.343,false,806.797,1.9074,18.421455,198.47,14.967,19.607151,997.158,6.94575,17.26501,2.34214,,,0,,,,,,0.135305
30.97205,37.26631,02035328+3715588,30.972025,37.266357,0.06,0.06,90,13.3,12.65,9.48030550270445,12.539,2.753,0.027,0.03,0.024,AAA,222,0,2451453.9748,0.183735,152720309720510211,30.97204843,37.2663108,0.004,0.002,90,503635968,60,56167.12443287,5,63,13.2795,16.3382,0.0049,16.3992,0.0068,115000,15.292,0.0029,15.3512,0.0016,115000,14.7892,0.0018,14.8421,0.0016,115000,14.5531,0.0027,14.6057,0.0021,115000,14.4022,0.0023,14.4366,0.0057,115000,0.179355,30.9720004476242,37.2663602088808,0.003,0.003,0,330874694117035648,30.97204973171,0.0844,37.26630731122,0.0946,0.0545,2.4449,0.1332,9.11,0.191,-12.286,0.218,false,14505.2,9.7933,15.284555,5139.06,17.6128,16.074179,13773,28.9386,14.414345,1.659834,,,0,4323.67,0.8997,0.3555,0.65,0.133,0.071284
31.53578,37.30614,02060857+3718221,31.535715,37.306164,0.07,0.06,0,15.234,14.669,11.194178270509,14.352,3.8294,0.049,0.06,0.073,AAA,222,0,2451109.8565,0.205202,152760315357957967,31.53577773,37.30614009,0.006,0.004,0,503635968,60,55958.27732639,10,76,16.2406,19.3984,0.0136,19.4521,0.0211,115000,18.1814,0.0019,18.2614,0.0097,115000,17.0912,0.0033,17.1694,0.0044,115000,16.606,0.0024,16.672,0.0056,115000,16.3546,0.0068,16.4377,0.012,115000,0.199184,31.5357297947046,37.3061897437487,0.007,0.005,90,330702624843481856,31.53578255343,0.1567,37.3061368694,0.1244,0.0673,2.3358,0.1572,9.747,0.476,-12.28,0.293,false,1425.4,2.297,17.803522,340.79,4.99592,19.020172,1712.92,9.83386,16.67758,2.342592,,,0,,,,,,0.101901
30.27481,37.70649,02010594+3742235,30.274775,37.706543,0.07,0.07,90,8.978,8.786,5.49227130239376,8.733,0.927199999999999,0.02,0.032,0.023,AAA,122,0,2451453.9527,0.215272,153240302749888398,30.27476962,37.70654749,0,0,90,268959744,32,51996.67634259,0,27,7.1011,10.3418,0.0134,12.3659,0.0932,88,9.6602,0.0578,13.0173,0.0727,88,9.4066,0.0306,12.7371,0.0458,88,10.4374,0.0328,11.7167,0.0532,88,9.8669,0.0552,11.0456,0.003,88,0.022273,30.2747602379518,37.706539950794,0.001,0.001,90,330868410580935936,30.27481419564,0.0409,37.70648900975,0.0352,0.0194,2.2483,0.0436,9.915,0.076,-11.831,0.073,false,2192160,917.804,9.836185,1251790,1331.54,10.107561,1345300,1816.99,9.439875,0.667686,9.45,0.82,2,6110.44,,,3.67,16.879,0.043454
30.29517,37.17117,02011082+3710164,30.295093,37.171223,0.06,0.06,90,11.682,11.393,8.06657687276926,11.302,1.602,0.027,0.03,0.018,AAA,222,0,2451453.9554,0.291879,152600302951936063,30.29517361,37.17117704,0.017,0.015,0,637853696,76,55845.17128472,6,78,10.0855768727693,13.321,,,,114724,12.904,,,,98340,12.722,,,,16420,12.63,,,,114724,12.5774,0.0031,12.5948,0.0046,115000,0.284336,30.2951200817962,37.1712262430688,0.001,0.001,90,330791577910517120,30.29517324994,0.0415,37.17117456405,0.0325,0.0199,2.2538,0.0448,9.84,0.076,-12.003,0.073,false,144556,44.2928,12.788278,77121.9,91.4203,13.133443,97357.6,54.3773,12.290995,0.842448,-10.88,11.3,6,5775,,,1.06,1.124,0.078559
30.20497,37.22087,02004917+3713153,30.204902,37.220943,0.25,0.24,131,16.702,15.798,12.011040862531,15.589,3.9982,0.13,0.157,0.208,BCC,222,0,2451453.9531,0.327206,152660302049285679,30.20496038,37.22087124,0.014,0.003,90,503635968,60,56246.34728009,5,72,17.340040862531,20.918,0.0557,20.8256,0.0772,115000,19.5872,0.0091,19.7314,0.0136,115000,18.4892,0.0044,18.5988,0.0134,115000,17.9989,0.0085,18.0789,0.0097,115000,17.7457,0.011,17.862,0.0263,115000,0.307809,30.2049179581723,37.2209135520201,0.012,0.01,90,330838994349371904,30.20497257279,0.371,37.22087045734,0.3396,0.2181,1.9249,0.4198,10.101,0.762,-10.009,0.619,false,390.263,2.03834,19.20997,102.305,11.5521,20.326647,476.058,8.93163,18.067772,2.258875,,,0,,,,,,0.115462
32.13312,37.35495,02083194+3721182,32.133087,37.355072,0.11,0.11,122,15.885,15.362,11.5301668567514,14.768,4.4101,0.086,0.104,0.105,AAA,222,0,2451109.8757,0.449237,152820321331056583,32.13312418,37.35495014,0.004,0.004,90,503635968,60,56248.33680556,5,64,16.6636,19.9014,0,19.6478,0,16892216,19.1781,0.0094,19.2775,0.0142,115000,17.9328,0.0042,18.0163,0.01,115000,17.3679,0.0057,17.4533,0.0119,115000,17.0826,0.0057,17.1551,0.0124,115000,0.451413,32.1330769185911,37.3549993597901,0.009,0.007,0,330656887736027520,32.13312464451,0.2043,37.35494792489,0.2449,0.1112,2.2513,0.2504,8.811,0.468,-11.946,0.582,false,635.473,2.13759,18.680624,151.243,18.4702,19.902197,816.588,15.7403,17.481913,2.420284,,,0,,,,,,0.263091
30.28885,37.19184,02010928+3711305,30.288678,37.191822,0.17,0.16,92,16.213,15.74,12.2607368642418,15.249,5.0371,0.081,0.133,0.137,ABB,222,0,2451453.9554,0.497503,152630302888140839,30.28885164,37.19184215,0.007,0.001,90,503635968,60,56074.58335648,10,68,18.6077368642418,21.596,0.0834,21.4646,0.0784,115000,20.2861,0.0199,20.3223,0.0434,115000,18.6859,0.0084,18.7754,0.0165,115000,17.9038,0.0088,17.9928,0.0105,115000,17.5475,0.0052,17.6195,0.0174,115000,0.503224,30.2888022707183,37.1918933890086,0.015,0.013,90,330791818428660608,30.28885418585,0.4542,37.1918400037,0.3925,0.203128093446842,2.5255,0.513,9.605,0.992,-12.399,0.865,false,312.789,1.55724,19.45024,56.6803,11.3691,20.967808,449.893,9.89679,18.129148,2.838659,,,0,,,,,,0.439386
30.54969,37.22802,02021190+3713410,30.549595,37.228065,0.07,0.06,0,13.945,13.322,9.81624070743933,13.088,2.8699,0.036,0.034,0.036,AAA,222,0,2451453.9628,0.316856,152670305496534268,30.54969241,37.2280244,0.003,0.001,90,503635968,60,56081.32684028,5,69,13.8380,17.1098,0.0027,17.1829,0.0047,115000,15.9579,0.0052,16.0183,0.0053,115000,15.4248,0.0042,15.4767,0.004,115000,15.1824,0.0044,15.2327,0.0021,115000,15.0199,0.0052,15.0816,0.0046,115000,0.315161,30.5496432155705,37.2280730457292,0.002,0.002,90,330795769798025216,30.54969423477,0.0751,37.2280206726,0.0523,0.0356,2.2164,0.0789,9.435,0.115,-12.164,0.103,false,7905.58,7.623,15.943531,2681.97,18.7818,16.780252,7660.5,29.2941,15.051277,1.728975,,,0,4266.2,0.44,0.2047,0.55,0.091,0.14121
31.98307,37.40898,02075593+3724325,31.983045,37.409042,0.07,0.07,90,12.909,12.46,9.088,12.359,2.005,0.021,0.024,0.026,AAA,222,0,2451109.8686,0.234369,152890319830631402,31.98306338,37.40898267,0.004,0.002,90,503635968,60,55975.1709375,5,69,11.7996284655724,15.0708,0.0017,15.1101,0.0061,115000,14.364,0.0033,14.4258,0.0044,115000,14.1171,0.0041,14.1611,0.0034,115000,14.0199,0.0024,14.0591,0.0025,115000,13.9225,0.0037,13.9413,0.0054,115000,0.21996,31.9830137464307,37.4090312765179,0.001,0.001,0,330660843401717248,31.98306552235,0.028,37.40897955193,0.0266,0.0137122237257555,2.217,0.0304,9.552,0.058,-12.013,0.062,false,32109.1,12.9366,14.421796,14423.8,47.7313,14.95369,25306.9,34.8425,13.75382,1.199869,,,0,4879.51,,,0.76,0.293,0.097352
31.12457,37.24623,02042988+3714465,31.124538,37.246277,0.11,0.06,90,12.391,12.006,8.7458618309156,11.913,1.696,0.026,0.03,0.023,AAA,222,0,2451454.9543,0.192453,152690311245876118,31.12457202,37.24623054,0.007,0.003,90,503635968,60,55882.42122685,5,72,10.8973,14.0644,0.003,14.1202,0.0036,115000,13.609,0.0198,13.6376,0.0063,115768,13.406,,,,114724,13.3319,0.0046,13.3856,0.0014,115000,13.2774,0.0057,13.2882,0.0025,115000,0.193596,31.1245211333862,37.2462806690539,0.001,0.001,90,330687369119544192,31.12457364011,0.0268,37.24622745016,0.0207,0.0130,2.3258,0.0303,9.708,0.048,-12.361,0.047,false,68711.9,25.6849,13.595786,34353.3,51.9325,14.011466,49530,125.766,13.024748,0.986718,,,0,5332,0.128,0.0587,0.85,0.523,0.050108
30.38622,37.44534,02013267+3726434,30.386152,37.4454,0.07,0.07,45,15.722,15.08,11.2957925139612,14.8,4.1087,0.064,0.068,0.105,AAA,222,0,2451453.9556,0.290568,152930303861735058,30.38622301,37.44534302,0.005,0.001,90,503635968,60,56144.9459838,5,66,16.6597925139612,20.164,0.0216,20.2765,0.0342,115000,18.9087,0.0066,19.0009,0.0072,115000,17.7105,0.0062,17.7931,0.0051,115000,17.1575,0.003,17.2242,0.0062,115000,16.8929,0.0115,16.9511,0.0076,115000,0.288564,30.3861780132455,37.4453925885293,0.009,0.007,90,330848683795258624,30.38622442781,0.2849,37.44534049011,0.2146,0.1622,1.9914,0.3231,8.559,0.56,-12.1,0.441,false,789.991,2.66606,18.44431,203.351,26.5046,19.58077,991.929,13.9758,17.27072,2.310051,,,0,,,,,,0.078992
31.83333,37.68754,02072000+3741154,31.833341,37.687614,0.18,0.17,151,16.078,15.675,11.9441360486818,15.03,4.4756,0.097,0.137,0.14,ABB,222,0,2451109.8658,0.268237,153220318333175692,31.8333259,37.6875389,0.005,0.001,90,503635968,60,56244.15388889,5,58,17.5890,20.6749,0.0202,20.8698,0.0596,115000,19.5056,0.0134,19.7166,0.0481,115000,18.2348,0.0038,18.363,0.012,115000,17.6429,0.0061,17.7531,0.0121,115000,17.3642,0.0076,17.4736,0.0125,115000,0.273761,31.8332825093116,37.6875911425249,0.01,0.009,90,330715161852652544,31.8333281957,0.3381,37.68753632777,0.3042,0.154483329881963,2.4145,0.373,8.397,0.671,-12.731,0.571,false,473.343,1.75732,19.000425,102.742,7.1919,20.322023,612.404,9.63532,17.794325,2.527699,,,0,,,,,,0.185843
31.61259,37.18983,02062700+3711235,31.612529,37.189873,0.07,0.06,0,11.911,11.614,8.25694602474125,11.558,1.429,0.022,0.023,0.022,AAA,222,0,2451109.8566,0.233597,152620316125488435,31.61257821,37.18982882,0.05,0.02,90,637853696,76,55924.34425926,10,54,10.0529460247413,13.354,,,,65572,12.987,,,,98340,12.857,,,,65572,12.814,,,,98340,12.7847,0.0053,12.7923,9E-04,115000,0.212635,31.6125390393176,37.1898774704117,0.001,0.001,90,330674724735942912,31.6125886433,0.0288,37.1898267147,0.0209,0.0131,2.1867,0.0286,9.178,0.057,-11.788,0.046,false,120560,61.5482,12.985359,64593.6,115.361,13.325914,80769.6,174.922,12.4938,0.832114,,,0,5804,0.0945,0.0545,0.99,0.994,0.032984
31.09241,37.36138,02042216+3721411,31.092362,37.36142,0.1,0.06,90,10.855,10.667,7.30412960628595,10.603,1.063,0.024,0.03,0.018,AAA,222,0,2451454.9544,0.198997,152830310924284286,31.09241251,37.36138422,0.125,0.121,90,1141170176,136,55876.60994213,4,59,8.56312960628595,11.862,,,,65636,11.666,,,,114788,11.628,,,,16484,11.645,,,,114788,11.661,,,,114788,0.193597,31.0923593933281,37.3614320809946,0.001,0.001,90,330876824420802944,31.09241119979,0.0386,37.36138187607,0.0288,0.0175,2.1889,0.0382,9.564,0.081,-11.66,0.068,false,394226,118.48,11.699002,229793,251.699,11.948045,240854,347.695,11.307537,0.640508,7.02,1.04,6,6463.55,0.436,0.2002,1.42,3.184,0.044127
30.35623,37.65764,02012547+3739277,30.356159,37.657696,0.07,0.07,90,14.227,13.576,10.2878053566877,13.318,3.7546,0.029,0.038,0.034,AAA,222,0,2451453.9557,0.285638,153180303561929822,30.35622391,37.65764707,0.011,0.009,0,503635968,60,56106.07711806,5,66,15.2920,18.3222,0.0069,18.4248,0.0089,115000,17.0726,0.0039,17.1345,0.0038,115000,16.0704,0.0043,16.1181,0.0023,115000,15.6006,0.0033,15.6571,0.0029,115000,15.3744,0.0044,15.4088,0.0054,115000,0.255444,30.3561742149613,37.6576954687747,0.004,0.003,0,330855628758371968,30.35622915073,0.0856,37.65764404673,0.1195,0.0405,2.4772,0.1003,10.101,0.213,-11.943,0.269,false,3790.72,5.05326,16.741562,907.493,7.21042,17.95678,4411.21,15.2349,15.650526,2.306253,,,0,3767.52,1.3352,0.6995,0.51,0.048,0.043405
31.4086,37.63828,02053804+3738180,31.408535,37.638344,0.06,0.06,90,12.719,12.273,8.99100718605624,12.2,1.8655,0.023,0.024,0.026,AAA,222,0,2451109.8496,0.295669,153160314085876580,31.40860238,37.63828273,0.005,0.005,0,503635968,60,56089.22802083,5,66,11.4638,14.6728,0.0041,14.7201,0.0017,115000,14.0655,0.0019,14.1249,0.0024,115000,13.8507,0.0024,13.8929,7E-04,115000,13.7618,0.004,13.816,0.0015,115000,13.7042,0.0062,13.7059,0.0077,115000,0.292487,31.4085523665042,37.638330963013,0.001,0.001,0,330723515564285184,31.40860357564,0.0253,37.63827937535,0.0242,0.0124,2.2814,0.0284,9.418,0.052,-11.982,0.058,false,42653.5,22.0548,14.11348,20162.6,41.5014,14.590022,32182.5,87.6281,13.492872,1.09715,,,0,5017.5,0.091,0.05,0.79,0.356,0.068218
30.34279,37.24499,02012228+3714415,30.342873,37.244873,0.06,0.06,90,14.711,14.078,10.4390855822872,13.763,4.0138,0.042,0.045,0.044,AAA,222,0,2451453.9554,0.483723,152690303429054399,30.34297219,37.24476441,0.084,0.058,0,512024576,61,56137.55508102,5,78,15.6710,18.9949,0.0075,18.9638,0.0274,115000,17.7768,0.0105,17.7101,0.0047,16892216,16.7808,0.0111,16.5969,0.0031,16892216,16.1986,0.0119,16.0919,0.0024,16892216,16.0671,0.0454,15.8299,0.0075,16892216,0.483348,30.3429320178606,37.2448019177543,0.004,0.004,90,330793849947772160,30.34298459473,0.1383,37.24475000919,0.1194,0.0744,2.1638,0.1609,9.721,0.279,-12.056,0.26,false,1683.99,2.4071,17.622515,526.176,15.2199,18.54856,2802.29,22.8726,16.143139,2.40542,,,0,,,,,,0.306739
31.39453,37.256,02053467+3715217,31.394463,37.25605,0.07,0.06,86,15.441,14.833,11.4081868048205,14.597,4.4817,0.058,0.06,0.082,AAA,222,0,2451109.8493,0.263166,152700313945117834,31.39452472,37.25600639,0.006,0.003,90,503635968,60,56090.94716435,5,70,17.1451,20.3339,0.026,20.5484,0.0638,115000,19.0787,0.0078,19.1875,0.0081,115000,17.6705,0.0037,17.7331,0.0072,115000,17.0297,0.0039,17.1236,0.0091,115000,16.7352,0.0049,16.8237,0.0113,115000,0.236483,31.394479234637,37.256056495295,0.008,0.005,90,330679496443757568,31.39452622237,0.2188,37.25600396181,0.1603,0.0932,2.3027,0.2145,8.686,0.533,-12.201,0.335,false,804.809,2.54684,18.424133,162.743,9.55058,19.822634,1071.09,5.54219,17.187355,2.635279,,,0,,,,,,0.052065
30.34298,37.24475,02012228+3714415,30.342873,37.244873,0.06,0.06,90,14.711,14.078,10.4390855822872,13.763,4.0138,0.042,0.045,0.044,AAA,222,0,2451453.9554,0.53861,152690303429054399,30.34297219,37.24476441,0.084,0.058,0,512024576,61,56137.55508102,5,78,15.6710,18.9949,0.0075,18.9638,0.0274,115000,17.7768,0.0105,17.7101,0.0047,16892216,16.7808,0.0111,16.5969,0.0031,16892216,16.1986,0.0119,16.0919,0.0024,16892216,16.0671,0.0454,15.8299,0.0075,16892216,0.483348,30.3429320178606,37.2448019177543,0.004,0.004,90,330793849947772160,30.34298459473,0.1383,37.24475000919,0.1194,0.0744,2.1638,0.1609,9.721,0.279,-12.056,0.26,false,1683.99,2.4071,17.622515,526.176,15.2199,18.54856,2802.29,22.8726,16.143139,2.40542,,,0,,,,,,0.306739
32.05462,36.83857,02081308+3650190,32.054529,36.838627,0.09,0.08,2,15.842,15.305,11.3585088501961,15.031,4.2417,0.078,0.1,0.13,AAB,222,0,2451109.8682,0.33294,152200320546056926,32.05460143,36.83859461,0.01,0.008,0,503635968,60,56125.29351852,5,69,16.8093,20.4818,0.0325,20.5956,0.0405,115000,19.2727,0.0112,19.3824,0.019,115000,17.9881,0.004,18.0765,0.0091,115000,17.3946,0.0032,17.4775,0.0076,115000,17.116,0.0053,17.2249,0.0117,115000,0.239051,32.0545618393376,36.8386272490941,0.01,0.01,0,329877471430273664,32.05461962326,0.3394,36.838573849,0.3035,0.2224,1.8429,0.4098,10.741,0.647,-12.403,0.672,false,609.469,2.11175,18.725986,119.315,7.49248,20.159653,783.585,11.7349,17.526705,2.632948,,,0,,,,,,0.09462
30.48454,36.00493,02015626+3600177,30.484458,36.004929,0.19,0.18,117,16.604,15.931,12.3252710563744,15.325,4.8726,0.107,0.148,0.193,BBC,222,0,2451453.9636,0.238834,151200304845106528,30.48453925,36.00492727,0.011,0.005,0,503635968,60,56372.58063657,15,61,18.3509,21.3506,0.1319,,,115000,20.1976,0.0147,20.2695,0.0333,115000,18.7749,0.0053,18.8715,0.0082,115000,18.1038,0.0094,18.204,0.0109,115000,17.7943,0.0172,17.857,0.037,115000,0.236705,30.4844945945456,36.0049709060534,0.014,0.011,90,330146267663919488,30.48454121953,0.4167,36.00492527126,0.3763,0.1963,2.5122,0.4931,8.76,0.88,-10.599,0.734,false,281.323,1.81354,19.565351,90.9232,21.3977,20.454702,379.684,14.2989,18.313364,2.141338,,,0,,,,,,0.184708
