    5.7089|15.8592|17.2247|14.7022| 2.5225

    5.4722|18.4888|19.8139|17.0622| 2.7517

    5.1820|18.4396|20.2487|17.0896| 3.1590

    5.5976|10.4041|10.7676| 9.9057| 0.8618

    5.7307|17.3373|19.2957|15.9979| 3.2977

    5.6360|16.4715|17.9850|15.2564| 2.7286

    5.3279|17.1512|18.7843|15.8864| 2.8979

    5.1398|18.1560|20.0581|16.7655| 3.2926

    5.4805|16.8848|18.5086|15.6381| 2.8705

    5.3936|14.3293|15.2619|13.3737| 1.8882

    5.2614|18.0411|19.7384|16.7255| 3.0129

    5.6757|18.9357|20.1228|17.2230| 2.8997

    5.4502|16.6225|
    5.6183|16.0863|17.4416|14.7685| 2.6731

    5.6183|16.0863|17.4416|14.7685| 2.6731
    5.4502|16.6225|

    5.3415|16.2148|17.7115|15.0003| 2.7113

    5.5439|15.4995|16.7318|14.3770| 2.3547

    5.3700|16.8709|18.4383|15.6386| 2.7996

    5.2365|10.4070|10.6937| 9.9812| 0.7125

    5.1546|18.0260|17.9319|18.0529|-0.1210

    5.5195|18.9454|19.3635|17.4755| 1.8880

    5.3342| 8.1463| 8.2769| 7.9536| 0.3233

    5.5013|18.1664|19.9462|16.8272| 3.1189

    5.6317|19.1241|20.7307|17.6992| 3.0315

    5.6107|17.3564|18.9561|16.0697| 2.8864

    5.6435|18.7990|20.4829|17.4071| 3.0758

    5.4115|16.4143|17.9600|15.1860| 2.7740

    5.3596|11.5398|11.9372|11.0071| 0.9301

    5.5713|16.8561|18.4074|15.6207| 2.7867

    5.5198|19.4350|20.9955|17.9689| 3.0266

    5.6650|17.2581|18.9401|15.9662| 2.9739

    5.4545|15.9944|17.4369|14.8056| 2.6313

    5.2057|17.4521|19.1499|16.1709| 2.9790

    5.4854|17.1425|18.8659|15.8620| 3.0039

    5.0876|18.6819|20.4135|17.3188| 3.0947

    5.1784|18.6302|20.3794|17.2595| 3.1199

    5.5056| 8.6882| 8.8550| 8.4412| 0.4138

    5.2130|19.3010|21.0110|17.8411| 3.1699

    5.1641|18.9852|20.7704|17.6278| 3.1426

    5.5876|16.0481|17.5102|14.8635| 2.6468

    5.3206|17.6634|19.4128|16.3651| 3.0477

    5.4819|19.1831|21.2748|17.7814| 3.4934

    5.2645|10.4053|10.7128| 9.9661| 0.7467

    5.4988|18.3253|19.9708|16.9579| 3.0129

    5.5286|14.2053|15.1162|13.2681| 1.8481

    5.3530|17.0920|18.7193|15.8261| 2.8932

    5.2315|14.4189|15.3577|13.4619| 1.8958

    5.4928|18.4405|20.1089|17.0832| 3.0257

    5.3988|15.1510|16.2926|14.0845| 2.2082

    5.3484|12.0929|12.5687|11.4800| 1.0887

    5.2424| 8.2708| 8.3899| 8.0930| 0.2969

    5.2906|17.9489|19.6860|16.6208| 3.0652

    5.4714|17.4232|18.9845|16.1581| 2.8263

    4.9567|18.6360|20.3108|17.2217| 3.0891

    5.6890|18.4305|20.0296|17.0673| 2.9623

    5.2261|16.3158|17.7986|15.0970| 2.7016

    5.3400|14.2572|15.1746|13.3124| 1.8622

    5.4668|17.8527|19.7011|16.4816| 3.2194

    5.2946|17.0811|18.7788|15.7922| 2.9866

    5.3787|15.9894|17.4159|14.7987| 2.6171

    5.4225|14.1449|15.0282|13.2221| 1.8061

    5.4263|15.5314|16.7831|14.4071| 2.3760

    5.2493|10.1413|10.4861| 9.6733| 0.8128

    5.5105|15.4761|16.7155|14.3639| 2.3515

    5.3258|14.2540|15.1693|13.3103| 1.8590

    5.3967|15.4527|16.6507|14.3602| 2.2906

    5.3026|18.2992|19.8053|16.9152| 2.8901

    5.3036|14.6038|15.6018|13.6142| 1.9876

    5.4041| 8.1023| 8.2171| 7.9377| 0.2793

    5.2833| 9.2890| 9.5085| 8.9611| 0.5473

    5.4838|16.8611|18.2520|15.3769| 2.8751
    3.8634|18.3059|

    5.6176|14.7621|16.0018|13.6355| 2.3663

    5.2507|11.1044|11.4661|10.6200| 0.8461

    5.1899|16.0947|17.4383|14.9392| 2.4991

    5.3923|17.9994|17.8846|18.0252|-0.1405

    5.1315|18.1080|19.8377|16.7807| 3.0569

    5.4638|16.4103|17.8250|15.1991| 2.6259

    5.2794|15.6782|16.9484|14.5469| 2.4015

    5.8703|18.6291|20.3495|17.2156| 3.1338

    5.1251|17.7517|19.4854|16.4516| 3.0338

    5.2600|15.3009|16.4649|14.2179| 2.2470

    5.3616|14.6796|15.8467|13.6060| 2.2406

    5.7443|18.0647|19.8134|16.7200| 3.0934

    5.3441|17.2813|19.1454|15.9584| 3.1870

    5.3624|16.6773|18.2640|15.4278| 2.8362

    5.2937|16.0642|17.5485|14.8547| 2.6938

    5.4966|18.8666|20.4635|17.4590| 3.0045

    5.2364|14.3892|15.3271|13.4331| 1.8940

    5.1324|17.3474|18.9537|16.0833| 2.8704

    5.2130| 9.5651| 9.8010| 9.2132| 0.5878

    5.3886| 8.8257| 9.0000| 8.5610| 0.4390

    5.4497|17.8428|19.3444|16.5291| 2.8152

    5.1077|18.0659|19.6189|16.7253| 2.8936

    5.6772|18.7484|20.7455|17.3626| 3.3830

    5.2975|14.9263|15.9748|13.9069| 2.0679

    5.3239|15.2712|16.4826|14.1698| 2.3128

    5.7471|18.4537|20.1676|17.0852| 3.0825

    5.5325|11.3389|11.7302|10.8205| 0.9097

    5.4113|13.3710|14.0840|12.5692| 1.5147

    5.4020| 9.2370| 9.4553| 8.9101| 0.5452

    5.0725|10.1853|10.4982| 9.7389| 0.7593

    5.1579| 8.4189| 8.5650| 8.1989| 0.3661

    5.4838|16.4050|17.9467|15.1725| 2.7741

    5.4893|16.5764|18.0874|15.3584| 2.7290

    5.0673|18.2610|20.0588|16.8910| 3.1678

    5.2166|17.5076|19.0144|16.2046| 2.8099

    5.8229|13.9999|14.8924|13.0719| 1.8205

    5.1242|17.5609|19.1106|16.3021| 2.8084

    5.0316|15.7498|17.0038|14.6289| 2.3749

    5.3950|11.2448|11.6337|10.7357| 0.8980

    5.3165|17.4986|19.0478|16.2030| 2.8448

    5.4324|10.6575|10.9693|10.2073| 0.7620

    5.6290|14.7492|15.8181|13.7166| 2.1015

    5.4900|16.5312|18.0184|15.3137| 2.7047

    5.1440|16.9893|18.6309|15.7405| 2.8905

    5.3463|11.2861|11.6695|10.7710| 0.8985

    5.3033|11.1380|11.5021|10.6382| 0.8639

    5.5721|17.5754|19.1918|16.2923| 2.8996

    5.4985|13.7661|14.5818|12.8915| 1.6903

    5.2573|15.3955|16.5671|14.3121| 2.2551

    5.2307|15.6027|16.9690|14.4310| 2.5380

    5.6586|18.2171|19.9734|16.8780| 3.0954

    5.3112|16.1483|17.5243|14.9739| 2.5504

    5.4247|15.1901|16.3071|14.1313| 2.1758

    5.4744|15.1099|16.2946|14.0147| 2.2799

    5.2746|19.2690|21.1184|17.7654| 3.3530

    5.3083|12.1745|12.6555|11.5584| 1.0971

    5.3240|16.8687|18.4648|15.6197| 2.8451

    5.2652|17.6140|19.0513|16.3062| 2.7451

    5.3390|15.7368|17.0505|14.5885| 2.4619

    5.0985|15.2034|16.3983|14.1082| 2.2901

    5.1829| 9.5228| 9.7550| 9.1761| 0.5789

    5.3340|14.0416|15.0089|13.0672| 1.9417

    5.7530|15.9426|17.3684|14.7606| 2.6077

    4.9564|16.6532|17.9591|15.4887| 2.4704

    5.3520|11.5191|11.9281|10.9782| 0.9499

    5.2662|15.0005|16.2829|13.8753| 2.4077

    5.1925|18.6265|19.8734|17.2065| 2.6669

    5.3784|17.5090|19.1893|16.2199| 2.9693

    5.3028|16.9999|18.5524|15.7571| 2.7953

    5.3438| 7.4421| 7.5202| 7.3466| 0.1736

    5.0652|16.2873|17.7260|15.0901| 2.6359

    5.1822|17.4999|19.1555|16.2046| 2.9509

    5.4297|15.7487|17.0778|14.5986| 2.4792

    5.2382|13.5259|14.2655|12.6989| 1.5666

    5.3209|14.0891|14.9572|13.1518| 1.8054

    5.4134|18.2567|20.0056|16.9065| 3.0990

    5.3270|14.8148|15.8779|13.7863| 2.0916

    5.4184|14.7993|15.8198|13.7973| 2.0225

    5.4748|16.0430|17.6483|14.7920| 2.8563

    5.3987|15.4484|16.6477|14.3496| 2.2980

    5.2346|18.3573|20.0079|16.9942| 3.0138

    5.4554|16.9010|18.6128|15.6064| 3.0064

    5.2883| 8.1956| 8.3289| 8.0033| 0.3256

    5.1544|17.4008|18.9378|16.1298| 2.8080

    5.1536|12.5950|13.1351|11.9309| 1.2042

    5.0041|17.3141|19.0504|15.9799| 3.0705

    5.4986|12.0923|12.5741|11.4778| 1.0963

    5.0308|16.6605|18.1278|15.4342| 2.6935

    5.2917|16.8208|18.3711|15.5826| 2.7885

    5.2255|11.2535|11.6218|10.7558| 0.8660

    5.5704|11.8502|12.3334|11.2272| 1.1062

    5.0243|18.2068|20.0043|16.8305| 3.1738

    5.2491|11.0967|11.4573|10.6118| 0.8455

    5.1690|17.9323|19.6927|16.6056| 3.0871

    5.3332|16.2429|17.7043|15.0353| 2.6690

    5.5215|16.1567|17.6909|14.9351| 2.7558

    5.4884|11.4758|11.8741|10.9447| 0.9295

    5.2892|15.6217|16.7125|14.4624| 2.2500
    1.3137|17.6945|

    5.4986|13.8415|14.6633|12.9625| 1.7008

    5.5278|18.8178|19.9027|17.4121| 2.4906

    5.3185|15.0667|16.1855|14.0084| 2.1771

    5.3533|17.7613|19.3390|16.4469| 2.8921

    5.2844|12.3566|12.8647|11.7155| 1.1492

    5.1296|14.9731|16.0349|13.9459| 2.0891

    5.7271|18.8689|20.6665|17.4459| 3.2206

    4.9557|15.1659|16.3596|14.0496| 2.3099

