    1.8119|19.5356|20.6560|18.5326| 2.1234

    3.0624|19.8845|21.3007|18.3902| 2.9105

    2.4938|19.1669|20.6879|17.9208| 2.7671

    1.1693|19.9701|20.9943|18.7976| 2.1967

    1.9342|19.1777|20.6595|17.8822| 2.7772

    2.1759|10.8048|11.0039|10.4883| 0.5155

    1.6183|19.7114|20.8494|18.4846| 2.3648

    1.2918|19.5673|21.2273|18.2254| 3.0018

    1.6672|19.7825|21.1601|18.4985| 2.6616

    1.8531|18.6776|19.9025|17.4514| 2.4511

    2.3262|18.6155|19.8917|17.4463| 2.4454

    1.8158|18.5048|19.5948|17.3867| 2.2080

    0.5797|19.6206|19.8343|18.6300| 1.2043

    1.9650|18.7085|20.1624|17.4869| 2.6755

    1.9944|19.3562|20.8979|18.0868| 2.8111

    2.1889|13.0351|13.4651|12.4538| 1.0113

    2.2337|16.9783|18.1661|15.8765| 2.2896

    1.9573|17.6964|18.9826|16.5830| 2.3996

    2.2432|16.3226|17.4211|15.2874| 2.1338

    2.2369|14.8713|15.4729|14.1413| 1.3316

    1.4637|19.2666|21.0784|17.9194| 3.1590

    2.1956|14.0373|14.5237|13.4037| 1.1200

    1.1197|19.8765|20.9620|18.6681| 2.2940

    2.1905|14.2077|14.8189|13.4785| 1.3403

    2.6064|16.7228|17.4179|15.2550| 2.1629

    1.5921|19.3115|20.4798|18.1039| 2.3759

    1.1090|19.5731|20.8754|18.2883| 2.5871

    2.0809|14.7426|15.3205|14.0172| 1.3034

    1.9098|19.7238|21.5265|18.4050| 3.1216

    1.6982|19.5862|20.5955|18.2789| 2.3166

    3.0123|19.0905|20.3752|17.7680| 2.6073

    1.6885|19.3393|20.5929|18.0772| 2.5158

    2.1923|14.2410|14.7388|13.5974| 1.1415

    1.9485|19.6332|21.0931|18.3444| 2.7487

    2.2843|19.7571|20.6659|18.5359| 2.1300

    2.2727|19.2048|20.2760|18.0333| 2.2427

    2.1988|17.5865|18.9405|16.4442| 2.4963

    2.1328|10.7702|10.9720|10.4504| 0.5216

    2.1171|17.6583|18.9959|16.4925| 2.5034

    2.4783|17.8779|19.1959|16.7384| 2.4575

    2.2239|16.6992|17.7332|15.6941| 2.0391

    2.0466|10.2842|10.5171| 9.9406| 0.5765

    2.1980|13.9968|14.4520|13.3948| 1.0572

    1.7930|19.1084|20.7506|17.8937| 2.8569

    2.7984|18.8564|20.4509|17.5553| 2.8955

    1.2431|19.5565|20.5232|18.4053| 2.1179

    2.0724|18.2527|19.9327|17.0139| 2.9188

    2.2884|11.5342|11.8263|11.0988| 0.7275

    2.0933|10.6718|10.8869|10.3408| 0.5462

    2.2447|15.1567|15.8394|14.3440| 1.4954

    2.0068|17.9364|19.1090|16.8275| 2.2815

    2.2142|10.6479|10.8596|10.3254| 0.5342

    1.5981|17.8274|19.2149|16.6875| 2.5274

    3.6629|19.5998|21.0830|18.2927| 2.7903

    1.9853|19.6457|20.6830|18.3458| 2.3372

    2.3974|16.8860|17.9815|15.8483| 2.1333

    2.3394|13.3421|13.7866|12.7458| 1.0408

    1.4795|19.3781|21.0174|18.1602| 2.8572

    2.5678|19.3170|20.7830|18.0912| 2.6919

    1.2665|19.7997|
   -0.1070|19.1460|20.2334|17.5226| 2.7108

    2.3172|16.2446|17.1724|15.3047| 1.8677

    2.4505|17.3372|18.4722|16.2495| 2.2227

    2.6709|19.4840|20.9756|18.2717| 2.7039

    1.7931|17.2386|18.2251|16.2202| 2.0049

    2.7423|18.2502|19.4823|17.0890| 2.3933

    1.8885|19.7953|20.2366|18.6721| 1.5645

    1.2739|19.7343|21.1652|18.5155| 2.6497

    1.4594|18.0631|19.1049|16.7972| 2.3076

    1.9447|19.2024|20.6910|18.0425| 2.6485

    1.6244|19.0965|20.0663|17.8479| 2.2184

    1.8390|18.7401|19.9175|17.6171| 2.3003

    2.4673|19.3123|21.0031|18.0348| 2.9683

    2.2110|11.7127|11.9784|11.3011| 0.6773

    0.9635|19.4320|20.7146|18.3181| 2.3965

    1.4141|19.8595|21.4866|18.5136| 2.9730

    2.4419|16.9650|17.9396|15.8485| 2.0911

    0.9353|19.9533|21.5204|18.5715| 2.9488

    2.0709|18.9759|20.5520|17.7189| 2.8330

    1.3326|19.1236|20.1804|17.7390| 2.4414
          |20.3636|

    1.4869|19.4952|20.5968|18.2635| 2.3333

    2.5356|19.4956|21.3809|18.1264| 3.2545

    1.9496|19.5881|20.7151|18.2941| 2.4210

    1.0269|19.7706|20.4004|19.1816| 1.2188

    2.2233|13.3753|13.7687|12.8261| 0.9426

    1.6850|18.8303|20.4217|17.6090| 2.8127

    2.1096|17.9808|19.4001|16.8258| 2.5744

    2.0691|16.9945|18.0389|15.9934| 2.0455

    1.6703|18.7698|19.8728|17.7090| 2.1638

    1.8202|19.6264|21.2401|18.3353| 2.9048

    1.2216|19.6610|20.7504|18.6765| 2.0739

    2.3978|19.1840|20.7458|17.8545| 2.8913

    0.8425|19.5711|20.9246|18.3215| 2.6031

    2.4173|19.3596|20.6271|18.0837| 2.5434

    2.0591|19.4153|21.0856|18.0977| 2.9880

    1.5635|13.1206|13.5903|12.4647| 1.1256

    1.6123|19.2272|20.3633|17.9686| 2.3947

    0.8685|19.6803|20.4878|18.5626| 1.9252

    2.1452|11.8127|12.0702|11.4089| 0.6613

    2.1480|14.9294|15.5512|14.1913| 1.3599

    2.3564| 9.9055|10.1731| 9.5115| 0.6615

    2.2641|12.8131|13.1456|12.3263| 0.8193

    2.3039|10.9364|11.1859|10.5542| 0.6317

    2.3134|10.2408|10.4693| 9.9004| 0.5689

    2.3081|16.3766|17.3121|15.4168| 1.8953

    2.2381|14.9850|15.7481|14.1418| 1.6064

    2.1865| 8.9108| 9.4814| 8.2415| 1.2399

    2.1639|16.2176|17.1016|15.2731| 1.8285

    2.2677|12.8882|13.2514|12.3666| 0.8848

    2.3144|11.6544|11.9004|11.2683| 0.6321

    2.1961| 9.8529|10.1047| 9.4800| 0.6247

    2.1186|16.7067|17.7271|15.7128| 2.0144

    3.0808|19.0351|20.6959|17.8308| 2.8651

    2.0973|16.1148|16.9772|15.1869| 1.7903

    2.5345|18.9316|20.3502|17.7597| 2.5905

    1.6706|19.1059|20.3989|17.8973| 2.5016

    2.2217|11.0959|11.3137|10.7554| 0.5583

    2.1672|11.5870|11.8278|11.2074| 0.6205

    2.1360|15.8053|16.5887|14.9277| 1.6610

    2.0912|19.9428|21.2570|18.6282| 2.6288

    2.0375|19.5289|20.8784|18.1834| 2.6950

    1.1225|19.5268|21.4065|18.2171| 3.1894

    2.2275|12.2641|12.5535|11.8259| 0.7276

    2.2807|12.7237|13.0400|12.2540| 0.7860

    2.2405|14.4454|14.9726|13.7847| 1.1879

    2.1867|13.6668|14.0832|13.1001| 0.9831

    2.2006| 9.0458| 9.5503| 8.4220| 1.1283

    2.0110|16.6358|17.5469|15.6603| 1.8866

    2.2861|14.5521|15.0923|13.8734| 1.2189

    2.3669|17.6129|18.9918|16.4573| 2.5345

    2.4059|16.8168|17.8613|15.8052| 2.0560

    2.2775|16.9708|18.0949|15.9156| 2.1793

    2.6309|19.5619|21.0869|18.2254| 2.8615

    2.0821|18.5577|19.9516|17.3630| 2.5886

    2.2970|18.2600|19.6043|17.0934| 2.5109

    2.2980|14.3924|14.9143|13.7309| 1.1834

    2.2313|17.4642|18.6137|16.3758| 2.2378

    2.1638|12.5257|12.8298|12.0726| 0.7572

    2.2512|11.3390|11.5712|10.9763| 0.5950

    2.2889|11.4032|11.6287|11.0396| 0.5890

    2.1892|19.7201|21.4900|18.4929| 2.9971

    1.9714|16.8961|17.9462|15.8669| 2.0793

    2.0670|17.0944|18.1658|16.0461| 2.1197

    2.3444|15.4690|16.2038|14.6433| 1.5606

    2.0467|18.7615|19.9730|17.4862| 2.4868

    2.2674|12.4452|12.7474|11.9939| 0.7534

    2.2235|14.4021|15.0518|13.6313| 1.4205

    2.1494| 8.6407| 9.1741| 7.9982| 1.1759

    2.2436|13.9358|14.5012|13.2417| 1.2595

    2.8710|17.9574|19.3173|16.7531| 2.5642

    2.1594|18.1085|19.2533|16.9588| 2.2945

    2.2821|12.6345|12.9429|12.1781| 0.7647

    2.1962|12.6706|12.9840|12.2073| 0.7767

    2.1317|14.6283|15.1787|13.9360| 1.2427

    2.2232|12.7429|13.0606|12.2551| 0.8055

    2.2507| 8.7197| 9.2618| 8.0842| 1.1776

    2.2376|11.2929|11.5689|10.9002| 0.6687

    1.3368|19.6305|19.4307|19.6567|-0.2261

    2.1623|16.8648|18.0241|15.7884| 2.2357

    2.2866| 9.9434|10.2033| 9.5621| 0.6413

    2.1213|10.8531|11.0674|10.5300| 0.5375

    2.1920|11.2110|11.4440|10.8505| 0.5935

    2.1927|15.2096|15.8826|14.4310| 1.4516

    2.2228|13.0935|13.4494|12.5810| 0.8684

    2.3704|10.6606|10.8724|10.3298| 0.5425

    2.1557|10.0481|10.3161| 9.6527| 0.6634

    1.9550|19.4344|20.8566|18.1559| 2.7007

    2.3833|17.1188|18.1884|16.0589| 2.1296

    2.1577|10.8708|11.0877|10.5325| 0.5553

    2.3178|11.2268|11.4489|10.8728| 0.5762

    2.3007|13.2533|13.6299|12.7221| 0.9079

    1.9602|18.4899|20.1405|17.2673| 2.8732

    2.2312|11.0679|11.2898|10.7185| 0.5713

    2.1968|10.4555|10.7285|10.1141| 0.6144

    2.2860|11.1228|11.3463|10.7686| 0.5776

    2.2792| 9.3039| 9.5746| 8.9274| 0.6473

    2.2486|11.9695|12.2347|11.5601| 0.6747

    2.2021|15.3913|16.1063|14.5793| 1.5269

    2.1157|19.1941|20.6330|17.8931| 2.7399

    2.2351|16.0432|16.9106|15.1292| 1.7813

    2.1878|12.3113|12.5942|11.8808| 0.7134

    2.3103|18.8551|20.2609|17.6841| 2.5768

    2.1914|10.0779|10.3234| 9.7106| 0.6128

    2.2759|14.6624|15.2290|13.9682| 1.2607

    2.3140|12.2215|12.5040|11.7927| 0.7113

    2.1273|14.5200|15.2152|13.7276| 1.4876

    2.2081|13.6721|14.0861|13.1071| 0.9790

    2.2435| 9.4919| 9.7285| 9.1456| 0.5829

    2.3143|15.5230|16.2856|14.6707| 1.6149

    2.0659| 8.7209| 9.1850| 8.1359| 1.0491

    2.3123|13.7437|14.1733|13.1578| 1.0154

    2.2255|10.5924|10.8053|10.2585| 0.5468

    2.6139|18.5550|20.3490|17.3047| 3.0442

    2.2847|13.3645|13.7459|12.8335| 0.9123

    2.2914|15.1511|15.8124|14.3802| 1.4322

    2.1111| 9.9547|10.1759| 9.6198| 0.5561

    2.2538|14.9973|15.6268|14.2546| 1.3722

    2.2716|16.1308|17.0013|15.1957| 1.8056

    2.0516|11.3002|11.5207|10.9394| 0.5813

    2.3008|17.3900|18.4861|16.3149| 2.1711

    2.4608|19.1723|20.4580|17.9284| 2.5296

    2.4986|18.0989|19.3311|16.9582| 2.3728

    2.2871|15.8432|16.6739|14.9405| 1.7334

    2.5665|18.6087|20.2094|17.4049| 2.8044

    2.1619|10.8252|11.0329|10.4982| 0.5347

    2.1986|14.9934|15.6399|14.2322| 1.4077

    2.6471|19.5893|20.8290|18.2334| 2.5956

    2.3397|12.4925|12.7970|12.0352| 0.7618

    2.0083|17.6089|18.7129|16.5331| 2.1798

    2.2336|12.9784|13.3319|12.4724| 0.8595

    2.1115|17.0404|18.1230|15.9990| 2.1240

    2.2291|18.2511|19.5020|17.0772| 2.4248

    2.2969|13.8916|14.3319|13.2961| 1.0358

    2.1724|17.2177|18.3726|16.1550| 2.2177

    2.1861| 9.9662|10.2215| 9.5884| 0.6331

    2.2595|13.4038|13.7886|12.8676| 0.9210

    1.4102|17.9086|19.0990|16.7281| 2.3709

    2.1987|14.9693|15.5944|14.2247| 1.3697

    2.2252|12.1438|12.4143|11.7251| 0.6892

    2.1989|16.9253|17.9496|15.9041| 2.0456

    2.2233|12.5040|12.8029|12.0553| 0.7476

    2.2880|14.0050|14.4635|13.3998| 1.0636

    1.5539|19.4130|20.8608|18.2246| 2.6362

    2.2400|16.6129|17.5998|15.6211| 1.9787

    2.5268|19.2690|20.9383|17.9654| 2.9729

    2.1265|17.0774|18.1700|16.0349| 2.1351

    2.3464|15.4627|16.3416|14.4979| 1.8437

    2.3148|12.1313|12.4030|11.7102| 0.6927

    2.1994| 9.9993|10.2438| 9.6407| 0.6030

    2.2602|15.1156|15.7871|14.3442| 1.4430

    2.2012|16.0697|17.1089|15.0636| 2.0452

    2.1847|10.0560|10.3206| 9.6665| 0.6541

    1.8736|17.9339|19.1728|16.8014| 2.3714

    2.3097|17.2738|18.4489|16.1792| 2.2698

    2.2700|13.6491|14.0616|13.0819| 0.9797

    2.2100|11.1319|11.3511|10.7862| 0.5650

    2.2358|11.5414|11.7795|11.1636| 0.6159

    2.2149|11.3457|11.5692|10.9881| 0.5811

    2.2831|12.2347|12.5106|11.7764| 0.7342

    1.5185|19.4913|20.3545|17.7015| 2.6530

    2.1137|10.4630|10.6656|10.1458| 0.5198

    2.1962|17.9329|19.3569|16.7455| 2.6114

    2.4540|17.9001|19.1064|16.7667| 2.3398

    2.3061|15.9219|16.9349|14.9293| 2.0056

    2.2677|17.3455|18.5535|16.2259| 2.3276

    2.1045|10.3716|10.5843|10.0424| 0.5419

    2.2789|11.5011|11.7415|11.1253| 0.6161

    2.3028|17.8522|19.1449|16.7322| 2.4127

    2.1927|11.0639|11.3225|10.6693| 0.6533

    2.1365|16.5715|17.6237|15.5339| 2.0898

    2.1361|10.5833|10.8203|10.2209| 0.5994

    2.2162|13.1282|13.4893|12.6113| 0.8780

    2.3881|15.2519|15.9791|14.4333| 1.5458

    2.2785|17.5618|18.6941|16.4640| 2.2301

    1.3646|14.4739|15.0839|13.7109| 1.3730

    2.6889|19.0098|20.2767|17.7194| 2.5573

    2.3201|18.9391|20.5891|17.6236| 2.9655

    2.1870|17.7664|18.8759|16.7111| 2.1647

    2.0998|19.4186|20.4728|18.1708| 2.3020

    1.1304|19.6051|21.0109|18.3538| 2.6571

    1.8200|19.3448|20.4666|18.2303| 2.2363

    2.2766|17.0910|18.2106|16.0548| 2.1558

    1.9404|18.8739|20.3109|17.7025| 2.6085

    2.2964|13.2860|13.7694|12.6455| 1.1239

    2.2678| 8.8128| 9.3377| 8.1854| 1.1523

    2.2618|14.5450|15.0845|13.8687| 1.2158

    2.1217|11.7749|12.0431|11.3600| 0.6831

    1.8145|19.3175|20.7586|18.1952| 2.5634

    1.2709|19.1128|20.5820|17.9232| 2.6588

    1.5011|19.4832|20.8100|18.3520| 2.4580

    2.1056|17.6803|19.0482|16.5138| 2.5344

    1.9301|19.0769|20.2327|17.8938| 2.3389

    2.4685|19.5572|20.8170|18.2215| 2.5955

    2.2124|14.0937|14.5667|13.4742| 1.0925

    2.2873|15.8698|16.6988|14.9816| 1.7172

    2.2388|12.4243|12.7247|11.9717| 0.7530

    1.8779|18.7345|20.2985|17.4732| 2.8253

    1.7299|18.8263|20.2244|17.6364| 2.5880

    2.1999|17.8803|19.1831|16.7678| 2.4154

    2.2733|13.7616|14.1907|13.1829| 1.0078

    2.3578|17.2368|18.3148|16.1689| 2.1459

    2.1532|18.8867|20.2970|17.6851| 2.6119

    2.1686|18.2660|19.6961|17.0676| 2.6285

    2.1011| 9.2780| 9.8064| 8.6427| 1.1638

    2.2341| 9.7654|10.0319| 9.3815| 0.6504

    1.8940|18.4735|19.8177|17.2890| 2.5287

    2.1288|17.3539|18.4644|16.2840| 2.1805

    2.1705|12.1669|12.4624|11.7166| 0.7457

    2.2310|11.0754|11.3034|10.7232| 0.5803

    2.1952|16.6000|17.5690|15.6167| 1.9523

    2.2834|15.6499|16.4344|14.7796| 1.6548

    2.2184| 9.6991| 9.9778| 9.2998| 0.6780

    2.0815| 9.2334| 9.7413| 8.6106| 1.1307

    2.2007|12.8344|13.1660|12.3505| 0.8154

    1.8951|17.7255|18.9338|16.6087| 2.3251

    2.1804|10.6423|10.8656|10.3005| 0.5651

    2.3777|17.8556|19.0517|16.7291| 2.3226

    2.1674|19.4787|20.8100|18.2383| 2.5717

    2.2326|12.5500|12.8603|12.0907| 0.7696

    2.2392|14.8840|15.4792|14.1302| 1.3490
    1.6096|18.7399|

    2.2678| 9.9347|10.2062| 9.5417| 0.6645

    2.3712|19.7274|21.0864|18.4007| 2.6856

    2.2049| 9.0944| 9.6439| 8.4384| 1.2055

    1.9959|16.7456|17.9112|15.6672| 2.2441

    2.4534|19.3753|20.4876|18.2309| 2.2567

    2.2043|16.0466|17.0233|15.0567| 1.9666

    1.8420|19.4381|20.4702|18.4627| 2.0075

    2.1349|19.4560|20.6131|18.3506| 2.2625

    2.2483|14.0638|14.5251|13.4547| 1.0704

    2.2828|19.5356|20.5933|18.3481| 2.2452

    2.2108|19.6965|21.0276|18.4363| 2.5913

    2.2471|12.2709|12.5556|11.8413| 0.7143

    2.4375|18.7853|19.0282|18.1687| 0.8595

    2.2371|15.5171|16.3053|14.6523| 1.6530

    2.0133|19.1250|20.4787|17.9107| 2.5680

    1.7019|18.6976|19.9368|17.5259| 2.4109

    2.0448|17.6370|18.7888|16.5410| 2.2477

    2.2737|13.8002|14.2263|13.2273| 0.9990

    1.0785|19.3655|20.4866|18.2505| 2.2361

    2.3240|14.5078|15.0455|13.8373| 1.2081

    2.2198|10.3059|10.5235| 9.9784| 0.5451

    2.6510|19.3867|21.1670|18.0842| 3.0829

    1.6932|18.8676|20.5621|17.5803| 2.9818

    2.1236|18.5340|19.9729|17.3661| 2.6067

    2.3421|10.3452|10.5614|10.0191| 0.5423

    2.2553|15.9413|16.7846|15.0447| 1.7400

    1.6433|18.8415|20.1522|17.7000| 2.4522

    2.1334|11.6103|11.8440|11.2346| 0.6094

    2.2509| 9.0284| 9.5317| 8.4119| 1.1198

    2.2983|12.3853|12.6784|11.9477| 0.7307

    2.2277|10.9927|11.2061|10.6582| 0.5478

    2.0994|18.8107|20.1000|17.6145| 2.4855

    2.3435|15.0520|15.7005|14.2947| 1.4058

    2.2274|14.9083|15.5231|14.1676| 1.3555

    2.2201|15.7986|16.7077|14.8586| 1.8490

    2.1355|15.7758|16.7314|14.8101| 1.9213

    2.5736|18.2971|19.8174|17.0439| 2.7735

    2.3451|18.2297|19.7260|17.0179| 2.7081

    2.1142|10.9079|11.1078|10.5909| 0.5168

    2.2210|15.3686|16.0777|14.5572| 1.5206

    2.0640|17.6190|18.7889|16.5126| 2.2763

    2.2611|11.5389|11.7719|11.1682| 0.6037

    2.1730|14.5445|15.0843|13.8712| 1.2132

    2.2855|13.4071|13.8153|12.8404| 0.9749

    2.2169| 8.6164| 9.1509| 7.9761| 1.1749

    2.1988|10.4232|10.6334|10.1044| 0.5290

    2.1171|19.6934|19.2154|18.2422| 0.9732

    1.2994|19.6053|20.8887|18.3406| 2.5481

    1.1247|19.6533|20.7748|18.4969| 2.2779

    2.0877|12.4522|12.7508|11.9999| 0.7509

    2.3681|19.6734|20.9778|18.5807| 2.3971

    2.0797|11.1312|11.3481|10.7887| 0.5594

    2.3548|19.2315|20.6465|17.9778| 2.6687

    0.3713|19.6989|20.1130|18.3846| 1.7284

    1.8375|18.4178|19.6190|17.3177| 2.3013

    2.3040|18.6390|20.0320|17.4177| 2.6144

    1.5241|19.7076|21.3498|18.3598| 2.9900

    0.7583|19.7807|20.8554|18.6268| 2.2286

    1.2965|18.7940|20.1075|17.5032| 2.6044

    1.2872|19.3945|20.5187|18.2630| 2.2556

    1.5522|19.5553|21.3264|18.2465| 3.0799

    1.7175|19.0617|20.0961|17.9582| 2.1380

    1.6690|19.9608|20.9591|18.7629| 2.1962

    2.3146|18.9677|20.4389|17.7363| 2.7026

    2.1721|19.2416|20.2891|18.1769| 2.1122

    1.9983|19.9438|21.4599|18.6463| 2.8136

    2.0172|19.5279|21.2359|18.2569| 2.9791

    1.4603|19.1688|20.3897|17.9857| 2.4040

    2.2289|12.1090|12.3764|11.6999| 0.6765

    1.7847|18.5691|19.8714|17.3478| 2.5236

    2.1268|19.7722|21.2178|18.5908| 2.6270

    2.2926|19.4707|20.9609|18.2123| 2.7485

    2.3165|18.8942|19.6603|17.9324| 1.7279

    2.2321|17.4423|18.7782|16.2966| 2.4816

    3.1243|19.9182|21.1471|18.5603| 2.5868

    2.2826|13.7126|14.1527|13.1263| 1.0265

    1.1922|19.5864|20.9167|18.3548| 2.5619

    2.0998|19.8023|21.7513|18.5628| 3.1885

