col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
56.78942,23.74199,03470943+2344318,56.789307,23.742193,0.07,0.06,90,11.527,10.94,10.003,10.686,3.9096,0.021,0.022,0.018,AAA,222,0,2450749.8111,0.820201,136490567894070978,56.78941759,23.74199579,0.006,0.002,90,503635968,60,56006.21939815,5,61,15.1569091430685,15.8397,0.0033,15.9094,0.0038,115000,14.5956,0.0032,14.6562,0.0116,115000,13.483,0.001,13.5394,0.001,16892216,12.9971,0.0058,13.0464,0.0033,115000,12.7474,0.0048,12.7661,0.0027,115000,0.798027,56.7893216115649,23.742181717652,0.002,0.001,90,65011412428446592,56.78942246309,0.0725,23.74198596515,0.0422,0.0112845795672419,7.302,0.0824,21.441,0.154,-45.465,0.096,true,39714.8,29.7157,1336.49215734443,14.190984,9033.04,50.9709,177.219550763279,15.461803,47632.5,210.674,226.095768818174,13.067162,2.394642,,,0,3660.37,,,0.62,0.062,0.062993
56.93613,23.70071,03474464+2342033,56.936026,23.700939,0.06,0.06,90,13.526,12.948,11.968,12.692,4.8237,0.026,0.03,0.023,AAA,222,0,2450749.8201,0.892839,136440569360811514,56.93612928,23.70072203,0.004,0.002,90,503635968,60,56021.55825231,5,49,18.1039840191505,18.8276,0.0087,18.9753,0.0144,115000,17.5157,0.0048,17.6146,0.0093,115000,15.9352,0.0013,16.0109,0.0059,115256,15.1926,0.0012,15.2464,0.0025,115000,14.8399,0.0033,14.8802,0.0053,115000,0.852062,56.9360387203569,23.7009056093149,0.003,0.002,90,65012408860856832,56.93613476915,0.0875,23.70071080897,0.0617,0.013578007256489,7.166,0.0973,20.427,0.175,-45.244,0.133,false,4003.74,6.36652,628.874173017598,16.682201,569.889,8.37193,68.0714005014375,18.461912,5559.71,32.76,169.71,15.399289,3.062623,,,0,3676.97,0.7773,0.4563,,,0.12731
56.4455,23.88329,03454689+2353005,56.4454,23.88349,0.06,0.06,90,14.558,13.925,12.9769083040762,13.621,5.5943,0.031,0.034,0.033,AAA,222,0,2451127.8676,0.791679,136660564454770528,56.44548968,23.88330412,0.004,0.001,90,503635968,60,56186.33788194,5,66,19.9112,20.5553,0.029,20.7115,0.0663,115000,19.2153,0.0175,19.3915,0.0366,115000,17.3089,0.0049,17.3965,0.0078,115000,16.4223,0.0039,16.4979,0.0052,115000,15.9757,0.0059,16.0332,0.006,115000,0.731389,56.4453960177727,23.8834948482924,0.006,0.004,90,65215058301202816,56.44549549496,0.1908,23.88329398698,0.1152,0.0285,7.4333,0.2121,21.126,0.365,-46.652,0.26,false,1129.97,2.29957,491.383171636436,18.055698,304.333,10.1502,29.982956000867,19.143015,1786.39,12.6824,140.855831703778,16.631977,2.511038,,,0,,,,,,0.021828
55.91557,23.69223,03433971+2341327,55.915485,23.692417,0.08,0.07,0,14.52,13.885,12.8150663548718,13.568,5.4098,0.028,0.035,0.033,AAA,222,0,2451127.8415,0.729188,136430559155511232,55.91556452,23.69223796,0.005,0.001,90,503635968,60,56173.57837963,5,83,19.547,20.2999,0.0347,20.3555,0.0255,115000,18.9778,0.0086,19.0812,0.0103,115000,17.1233,0.0055,17.1939,0.0047,115000,16.275,0.0031,16.3387,0.0053,115000,15.8566,0.0043,15.9315,0.0089,115000,0.695814,55.9154780768375,23.6924225709328,0.006,0.004,90,65232066371441792,55.91556972828,0.1701,23.6922261578,0.1113,0.0258,7.0699,0.1824,19.493,0.388,-45.619,0.259,false,1309.19,2.6817,488.194056009248,17.895859,185.761,11.7098,15.8637209858409,19.678999,1977.75,15.7858,125.28665002724,16.52149,3.157509,,,0,,,,,,0.030382
56.08703,23.56093,03442085+2333401,56.086911,23.561148,0.12,0.06,90,12.901,12.249,11.3484191496181,11.99,4.4331,0.021,0.021,0.019,AAA,222,0,2451127.8503,0.877561,136270560870033695,56.08702576,23.56094682,0.003,0.002,90,503635968,60,56324.03081019,5,71,17.0435,17.6851,0.005,17.7808,0.004,115000,16.4231,0.0033,16.482,0.0037,115000,15.0846,0.0035,15.1375,0.0029,115000,14.4712,0.0041,14.5172,0.0051,115000,14.1657,0.0055,14.191,0.0071,115000,0.817279,56.0869402549631,23.5611348674603,0.003,0.001,90,65179946945247488,56.08703131133,0.0791,23.56093496952,0.0446,0.0119,7.4419,0.0887,19.386,0.183,-46.428,0.096,false,8814.75,10.0281,879.004995961349,15.82534,1609.71,17.2903,93.0990208382735,17.334522,11532.8,54.2774,212.478858604134,14.607087,2.727435,,,0,4059.73,0.5625,0.3177,,,0.107493
56.30592,23.51672,03451340+2331009,56.305857,23.51693,0.12,0.07,90,12.883,12.209,11.193976640642,11.91,5.1706,0.021,0.023,0.018,AAA,222,0,2451127.86,0.784082,136220563059310657,56.30590979,23.51673382,0.004,0.003,0,503635968,60,56020.9656713,5,56,17.7906,18.5066,0.0148,18.6129,0.0109,115000,17.0806,0.0034,17.1171,0.0058,115000,15.443,0.0038,15.4844,0.0017,115000,14.6506,0.0012,14.6896,7E-04,115000,14.2554,0.0031,14.2659,0.003,115000,0.727429,56.3058214536627,23.5169164696586,0.004,0.002,90,65165653294149760,56.3059167066,0.1089,23.51672291123,0.0675,0.0166,7.1911,0.1194,20.286,0.266,-44.956,0.157,false,6317.51,11.9875,527.008133472367,16.187,863.422,16.5581,52.1449924810214,18.01083,8999.75,40.4245,222.631077688036,14.876345,3.134485,,,0,3894.04,,,,,0.127047
55.49449,22.95035,03415864+2257020,55.494366,22.950556,0.06,0.06,90,12.747,12.168,11.2469257914576,11.902,4.3136,0.021,0.024,0.02,AAA,222,0,2451088.958,0.847906,135540554944341050,55.49448218,22.95036144,0.006,0.002,90,503636096,60,56002.14155093,5,48,16.8049257914576,17.46,0.0028,17.5371,0.0039,115000,16.2156,0.0041,16.2709,0.0071,115000,14.9098,0.0017,14.9532,0.0071,115000,14.3076,0.0059,14.3435,2E-04,115000,14.018,0.0042,14.0424,0.0076,115000,0.799322,55.4943880413236,22.9505465358206,0.002,0.002,90,65040686925109760,55.49448624638,0.0639,22.95034904354,0.0432,0.0097,7.3958,0.0717,21.003,0.137,-45.869,0.099,false,10467.8,9.59363,1091.11983680838,15.638724,1969.15,7.90207,249.19419848217,17.11569,13422.7,36.5773,366.968037553346,14.44232,2.67337,,,0,3685.78,0.4907,0.2805,,,0.080621
56.59368,23.48543,03462246+2329082,56.593593,23.485628,0.07,0.06,0,13.815,13.113,12.0498180375833,12.833,5.4623,0.025,0.029,0.024,AAA,222,0,2451135.8977,0.768504,136180565936463096,56.59367163,23.48544472,0.002,0.001,90,503636096,60,56176.71422454,10,59,19.0087,19.7919,0.0215,19.9685,0.0565,115000,18.2953,0.0054,18.398,0.0167,115000,16.5114,0.0023,16.5909,0.0048,115000,15.6696,0.0053,15.7334,0.0024,115000,15.2313,0.0027,15.2744,0.0103,115000,0.709048,56.5935829297206,23.4856276213864,0.005,0.003,90,64981863053470592,56.59367689072,0.137,23.48543411383,0.0834,0.0219446077939215,6.9721,0.153,20.015,0.321,-44.944,0.187,false,2349.57,5.14102,457.024092495264,17.260897,290.215,10.4938,27.6558539327984,19.19459,3507.43,17.5579,199.763639159581,15.899447,3.295142,,,0,,,,,,0.033278
56.73054,23.38022,03465530+2322495,56.73043,23.380444,0.07,0.06,90,14.21,13.618,12.6202006788832,13.301,5.1093,0.025,0.038,0.033,AAA,222,0,2451135.9062,0.884535,136050567304826915,56.73053115,23.38023079,0.008,0.008,90,503635968,60,56125.85988426,5,69,19.0598,19.7406,0.0178,19.8245,0.0632,115000,18.4103,0.006,18.5055,0.0082,115000,16.7007,0.0024,16.7704,0.0043,115000,15.9066,0.0027,15.9594,0.0047,115000,15.5307,0.0048,15.5786,0.0035,115000,0.837173,56.730451729113,23.3804177121061,0.006,0.004,90,64966916567283456,56.73053820996,0.1692,23.38021930089,0.1036,0.0270910011356329,7.3087,0.198,18.437,0.392,-46.083,0.239,false,1902.11,3.33499,570.349536280469,17.490278,256.337,9.32721,27.482709191709,19.329361,2771.1,22.0267,125.806407677954,16.15529,3.17407,,,0,,,,,,0.118792
56.84458,23.73507,03472267+2344071,56.844485,23.73531,0.07,0.06,90,13.281,12.701,11.8186553704881,12.445,8.0979,0.023,0.026,0.023,AAA,222,0,2450749.8111,0.918972,136480568446533144,56.84462075,23.73548972,0.017,0.017,90,268959744,32,55513.77612269,0,4,20.9766553704881,21.603,0.1761,,,16781336,20.5429,0.0879,,,4120,18.434,0.0155,,,24,,,,,0,,,,,0,0.786595,56.8444886093132,23.7352686677237,0.002,0.002,90,65010519075247616,56.84458450207,0.0703,23.73507165541,0.0485,0.0109,7.4943,0.0819,20.388,0.152,-45.758,0.106,false,5320.83,9.85267,540.039400487381,16.373417,861.413,14.002,61.521,18.013361,7328.62,36.0655,203.20306109717,15.099364,2.913997,,,0,4651.68,0.626,0.3665,,,0.149271
56.87476,23.55403,03472992+2333151,56.874675,23.554216,0.07,0.06,90,14.737,14.167,12.9528915164055,13.741,5.7891,0.039,0.044,0.044,AAA,222,0,2450749.8113,0.72598,136260568747355430,56.87475865,23.55404136,0.014,0.012,90,503636096,60,55946.54349537,5,82,20.0578915164055,20.846,0.0503,20.5777,0.1961,115000,19.5301,0.013,19.588,0.0179,115000,17.5844,0.0063,17.6816,0.0091,115000,16.6348,0.0045,16.7023,0.0036,115000,16.1613,0.0046,16.2518,0.0074,115000,0.686638,56.8746733000327,23.5542270408404,0.006,0.005,90,64993579724240896,56.87476374988,0.2006,23.5540296217,0.1361,0.0329,6.9563,0.2292,19.257,0.387,-45.852,0.295,false,875.029,2.29604,381.103552202923,18.33331,122.898,8.35211,14.7146050518971,20.127525,1393.53,9.24544,150.726195832756,16.901628,3.225897,,,0,,,,,,0.040141
56.86159,23.63388,03472676+2338027,56.861511,23.634094,0.07,0.06,90,13.157,12.573,11.6180996124563,12.282,4.98,0.029,0.031,0.023,AAA,222,0,2450749.8112,0.813265,136360568615761272,56.86158846,23.63389701,0.013,0.008,0,503635968,60,56023.59165509,5,64,17.8748,18.5387,0.0102,18.5966,0.0224,115000,17.262,0.003,17.3029,0.0114,115000,15.624,0.003,15.6639,0.0031,115000,14.8473,0.0029,14.8858,0.0052,115000,14.4714,0.003,14.4854,0.0044,115000,0.753775,56.8615009886507,23.6340710200484,0.003,0.002,90,65005846150835200,56.8615934602,0.0979,23.63388417565,0.0723,0.0156,7.3658,0.1149,19.676,0.206,-43.396,0.155,false,5400.09,6.24531,864.663243297771,16.357365,794.32,17.2592,46.0229906368777,18.1014,7650.37,34.8012,219.830638023976,15.052713,3.048687,,,0,4084.33,1.244,0.6727,,,0.089073
56.45578,23.14288,03454935+2308351,56.455645,23.143084,0.08,0.06,90,13.395,12.952,12.094010539785,12.691,4.5312,0.035,0.03,0.023,AAA,222,0,2451127.8682,0.859683,135770564556802083,56.45577445,23.14289261,0.014,0.005,0,512024576,61,56151.33290509,5,37,16.9233,17.5203,0.0595,13.3789,0.1001,16892216,17.2222,0.0354,14.2981,0.1202,16892216,15.8721,0.0071,15.9657,0.0428,115000,15.1357,0.0073,14.6893,0.1751,16892216,14.8175,0.0012,13.7155,0.1078,16892216,0.81139,56.4556794294274,23.1430757702659,0.005,0.004,90,64956127609659008,56.45577822745,0.1221,23.142880068,0.0787,0.02,7.5963,0.1518,21.1,0.314,-45.453,0.251,false,4021.47,5.53099,727.079600577835,16.677404,754.53,28.1537,26.8003850293212,18.157198,5615.02,22.0314,254.864420781249,15.388542,2.768656,,,0,3904.36,0.053,0.029,,,0.117759
56.88419,23.30634,03473218+2318235,56.884094,23.306549,0.06,0.06,0,13.406,12.804,11.831764756641,12.563,4.5911,0.023,0.026,0.026,AAA,222,0,2450749.8115,0.816608,135960568841608172,56.88418576,23.30635205,0.005,0.005,90,503636096,60,56029.6125463,5,74,17.6757,18.4069,0.0101,18.5169,0.0127,115000,17.1541,0.0038,17.2544,0.0069,115000,15.6987,0.0039,15.7796,0.0027,115000,15.0102,0.0049,15.0531,0.0031,115000,14.6788,0.0038,14.6995,0.0021,115000,0.7712,56.8840972154996,23.3065346215909,0.004,0.002,90,64962174923490304,56.88419246991,0.1071,23.30633821362,0.0661,0.0166,7.1409,0.1186,20.318,0.254,-45.617,0.148,false,4995.91,7.00163,713.535276785548,16.44183,804.39,9.09606,88.4327939789315,18.08772,6720.61,23.895,281.25591127851,15.193398,2.894322,,,0,3970.5,0.605,0.3485,,,0.052843
56.24574,23.38874,03445895+2323202,56.245649,23.388964,0.08,0.07,90,11.3,10.675,9.87253991318128,10.486,2.949,0.02,0.023,0.02,AAA,222,0,2451127.8514,0.860634,136060562456967220,56.24573842,23.38874369,0.017,0.006,0,503635968,60,55966.66195602,5,59,13.9731,14.5866,0.0097,14.6419,0.0147,115000,13.435,,,,114724,12.951,,,,114724,12.642,,,,114724,12.4699,0.0043,12.4769,0.006,115000,0.846363,56.2456498977196,23.3889378935791,0.001,0.001,90,65161976802151680,56.24574340195,0.0292,23.38873547535,0.0157,0.0043,7.5389,0.0323,19.933,0.064,-47.013,0.037,false,83271.6,140.749,591.631912127262,13.387124,28335.6,233.231,121.491568445018,14.220557,80832,350.6,230.553337136338,12.492962,1.727595,2.97,4.06,9,4162.66,0.198,0.116,0.57,0.087,0.09403
56.24182,23.40848,03445801+2324312,56.241727,23.408686,0.08,0.07,90,13.275,12.663,11.7259464710658,12.392,4.8124,0.023,0.023,0.022,AAA,222,0,2451127.8514,0.802726,136090562417820817,56.24180993,23.40848982,0.003,0.002,0,503636096,60,56023.47768519,5,65,17.8297,18.4958,0.0108,18.5814,0.0146,115000,17.2044,0.0039,17.2703,0.0042,115000,15.5832,0.002,15.6632,0.0101,115000,14.92,0.0034,14.9972,0.007,115000,14.5655,0.0039,14.6156,0.0033,115000,0.757528,56.2417292456008,23.4086710154368,0.004,0.002,90,65163110673516928,56.2418164571,0.1078,23.4084774931,0.0604,0.0158,7.3585,0.1165,18.588,0.242,-44.947,0.143,false,5441.07,15.2078,357.781533160615,16.349155,872.927,18.6269,46.8637830234768,17.998943,7438.82,45.8933,162.089455323544,15.083159,2.915784,,,0,4364.74,0.655,0.376,,,0.054452
56.86189,23.67813,03472682+2340421,56.86177,23.678368,0.07,0.06,90,7.406,7.37,6.74846753853698,7.343,-7.343,0.032,0.021,0.017,AAA,111,0,2450749.8112,0.943732,136410568619824691,56.86188365,23.67813962,0.001,0.001,90,1343750144,160,56074.35655093,5,3,-0.5945,,,,,114720,,,,,114720,,,,,114720,8.1861,0.1305,11.1535,0.1162,114744,,,,,114720,0.903525,56.8617846471907,23.678329764376,0.002,0.001,90,65007083101413888,56.86188695811,0.0505,23.67813316418,0.0379,0.0079,7.6049,0.0602,21.762,0.119,-45.662,0.088,false,1.52233E+07,6988.83,2178.23298034149,7.732096,1.02149E+07,20976.7,486.964107795792,7.828299,7271960,29459.1,246.849360638988,7.607791,0.220508,,,0,7995.33,,,1.71,10.794,0.145873
56.24789,23.35489,03445947+2321184,56.247798,23.355125,0.07,0.07,82,14.283,13.656,12.905366056478,13.411,5.1758,0.029,0.035,0.033,AAA,222,0,2451127.8515,0.898983,136020562478536525,56.24787842,23.35489968,0.021,0.016,90,503636096,60,56093.64790509,5,71,19.3751,19.8807,0.0237,19.9838,0.024,115000,18.5868,0.0097,18.6856,0.0099,115000,16.8176,0.0024,16.8762,0.0048,115000,15.9903,0.0025,16.0517,0.005,115000,15.5993,0.0057,15.6655,0.0071,115000,0.853588,56.2477798871153,23.3551068586772,0.006,0.004,90,65161560188203776,56.24788638294,0.1662,23.35488692385,0.0973,0.023,7.9227,0.1824,22.708,0.379,-51.082,0.23,false,1757,2.87485,611.162321512427,17.576437,229.855,9.76404,23.5409727940484,19.447754,2585.12,10.8794,237.616045002482,16.23072,3.217033,,,0,,,,,,0.088594
56.15126,23.50291,03443627+2330112,56.151163,23.50313,0.08,0.07,90,12.582,11.911,10.9728528725929,11.675,4.2576,0.022,0.022,0.023,AAA,222,0,2451127.8513,0.85429,136200561512374095,56.1512524,23.50292125,0.006,0.004,90,503635968,60,56061.46684028,10,60,16.5271,17.2292,0.0054,17.2899,0.0053,115000,15.9326,0.0083,16.0074,0.0105,115000,14.6901,0.0069,14.7287,0.008,115000,14.1183,0.0016,14.1519,9E-04,115000,13.8209,3E-04,13.8365,0.0047,115000,0.807378,56.1511687991454,23.5030991417527,0.003,0.001,90,65167577439502592,56.15125980571,0.0704,23.50290894462,0.0373,0.01,7.2372,0.0725,19.383,0.162,-44.175,0.087,false,12929.4,22.7736,567.736326272526,15.409418,2558.09,36.1211,70.8198255313376,16.831596,16282.1,86.7935,187.595845310997,14.232647,2.598949,,,0,3677.33,0.748,0.4143,,,0.112727
56.55285,23.58702,03461266+2335139,56.552754,23.587208,0.08,0.06,0,13.865,13.225,12.2827773959511,13.008,5.0529,0.025,0.029,0.03,AAA,222,0,2451135.8976,0.747244,136300565528224978,56.55284383,23.5870299,0.009,0.002,90,503635968,60,56064.08512731,10,58,18.6107,19.3359,0.0115,19.4389,0.0248,115000,18.0609,0.0164,18.1379,0.0196,115000,16.3763,0.0036,16.4449,0.0061,115000,15.5888,0.0035,15.6548,0.0018,115000,15.2092,0.0026,15.2502,0.0065,115000,0.706344,56.5527497359435,23.5872106552427,0.005,0.004,90,64984951133439232,56.55284929199,0.1405,23.58701886551,0.1115,0.0221,7.1607,0.1585,21.191,0.324,-44.545,0.255,false,2661.37,4.48822,592.967813520728,17.125605,408.761,12.8045,31.9232301144129,18.822716,3822.23,16.5281,231.25646626049,15.806127,3.016589,,,0,,,,,,0.017008
56.68706,23.61856,03464486+2337075,56.686952,23.618773,0.07,0.06,90,14,13.224,12.1548990994317,12.878,5.8537,0.026,0.027,0.028,AAA,222,0,2451135.9064,0.845507,136340566870302858,56.68705639,23.61857027,0.005,0.002,90,1443160192,172,55948.50253472,10,66,19.6728990994317,20.396,0.02,20.5067,0.0353,115000,18.7317,0.0053,18.8383,0.0148,115000,16.8662,0.004,16.9447,0.0036,115000,15.9435,0.0027,16.0055,0.0038,115000,15.4797,0.0039,15.518,0.0077,115000,0.806974,56.6869782645143,23.6187447313408,0.004,0.003,90,65007942094880640,56.68706021076,0.1446,23.6185589385,0.0918,0.0235,7.1677,0.1685,17.438,0.276,-43.152,0.185,false,1743.36,3.13085,556.832808981586,17.5849,259.771,13.1002,19.8295445871055,19.314913,2741.97,13.2774,206.514076551132,16.166761,3.148151,,,0,,,,,,0.133647
56.68002,23.62261,03464317+2337222,56.679911,23.622841,0.07,0.06,90,14.069,13.391,12.4293492277452,13.11,5.256,0.026,0.027,0.033,AAA,222,0,2451135.9064,0.905987,136340566799887719,56.68001561,23.62262147,0.004,0.003,90,503636096,60,55962.72420139,5,76,19.1594,19.8401,0.0092,19.9473,0.0261,115000,18.366,0.0106,18.4622,0.0145,115000,16.6673,0.0027,16.7443,0.0028,115000,15.8613,0.0042,15.9193,0.0052,115000,15.4476,0.0032,15.5106,0.0061,115000,0.862345,56.6799300648946,23.6228016323107,0.005,0.003,90,65008010814357248,56.68002020714,0.1534,23.62260917114,0.0942,0.0244,7.3092,0.1785,19.182,0.296,-44.701,0.197,false,2037.51,3.189,638.918156161806,17.415617,361.482,18.0235,20.0561489166921,18.956171,3010.89,13.8472,217.43673811312,16.065184,2.890987,,,0,,,,,,0.155048
56.76583,23.61612,03470376+2336588,56.765708,23.616346,0.07,0.06,90,11.499,10.824,9.85839592273451,10.591,4.1077,0.023,0.019,0.02,EAA,222,0,2451135.9064,0.907681,136340567658450172,56.76582337,23.61613124,0.053,0.027,0,503635968,60,56298.40047454,10,55,15.3129,16.0455,0.0049,16.1329,0.0033,115000,14.6987,0.0021,14.7599,0.0033,115000,13.5556,0.001,13.5956,0.001,115000,13.0755,0.007,13.116,0.0026,16892216,12.7873,0.0037,12.8166,0.0027,115000,0.861717,56.765732035256,23.6163119946173,0.001,0.001,90,65005262035285888,56.76582878896,0.043,23.61612113702,0.0282,0.007,7.1364,0.0503,20.59,0.093,-44.328,0.061,false,36361.7,28.2459,1287.32665625808,14.286755,7825.42,44.7891,174.717062856811,15.617619,44207.8,93.3632,473.503478886756,13.148172,2.469446,,,0,3692.48,,,0.59,0.058,0.145849
56.85182,23.91448,03472440+2354529,56.851677,23.914713,0.08,0.06,90,7.143,7.159,6.42239542032182,7.137,0.211,0.02,0.021,0.018,AAA,111,0,2450749.811,0.961797,136690568517727980,56.85181533,23.91449029,0.001,0.001,90,1409359872,168,50749.31099537,5,10,6.41639542032182,7.131,,,,114788,7.348,,,,114788,7.546,,,,114788,7.69,,,,114788,7.76,,,,114788,0.921983,56.8517216481497,23.914674841078,0.002,0.001,90,65207709611941376,56.85181836448,0.0518,23.91448398968,0.0349,0.0082,7.1958,0.0587,20.535,0.111,-44.327,0.076,false,2.32318E+07,8015.72,2898.27988003573,7.273158,1.65046E+07,24108.6,684.593879362551,7.307378,1.00408E+07,22460.9,447.03462461433,7.257504,0.049874,,,0,9426.67,0.245,0.12,,,0.201149
55.73566,22.85484,03425653+2251181,55.73557,22.855055,0.06,0.06,90,14.748,14.113,13.1061486071475,13.779,5.4474,0.031,0.037,0.042,AAA,222,0,2451088.9677,0.829588,135420557355996473,55.73565111,22.85485078,0.008,0.006,0,503635968,60,56044.41259259,5,60,19.9066,20.5795,0.0358,20.6174,0.1061,115000,19.2264,0.0091,19.3146,0.0108,115000,17.3871,0.0048,17.4756,0.0061,115000,16.5248,0.0037,16.6039,0.0044,115000,16.0884,0.0054,16.1675,0.0084,115000,0.782884,55.7355643118311,22.8550292339541,0.006,0.004,90,65029550073165184,55.7356575941,0.1668,22.85484006635,0.1196,0.0254,7.3355,0.1865,19.965,0.369,-43.936,0.27,false,1037.46,1.72229,602.372422762717,18.148432,122.983,11.9497,10.2917228047566,20.12678,1573.83,7.00253,224.751625483932,16.769524,3.357256,,,0,,,,,,0.094658
56.71927,23.64515,03465259+2338433,56.719157,23.645382,0.07,0.06,90,13.191,12.456,11.449592858965,12.206,5.2516,0.023,0.021,0.026,AAA,222,0,2451135.9064,0.914563,136370567192344777,56.71926018,23.64515627,0.007,0.004,0,503635968,60,56116.76893519,5,60,18.1718,18.9282,0.0076,19.042,0.0156,115000,17.4576,0.0047,17.5342,0.0071,115000,15.7876,0.0055,15.8377,0.004,115000,14.9738,0.0026,15.0243,0.0045,115000,14.569,0.0036,14.5986,0.0066,115000,0.88099,56.7191753505135,23.6453394039007,0.003,0.002,90,65008388771477120,56.71926583571,0.0988,23.64514510816,0.0634,0.016150511432862,7.0586,0.114,19.252,0.198,-45.127,0.14,false,4644.62,5.59919,829.516412195335,16.52099,639.68,12.2922,52.0395047265746,18.336481,6758.52,17.1513,394.052928932501,15.18729,3.149191,,,0,4065,,,,,0.164855
56.40739,23.73044,03453775+2343503,56.407312,23.730648,0.06,0.06,45,14.802,14.1,13.1138907792493,13.722,6.7921,0.034,0.039,0.042,AAA,222,0,2451127.8677,0.791694,136470564073427175,56.40738215,23.73044731,0.012,0.003,0,503635968,60,56174.88505787,5,63,21.2653,21.8734,0.3279,22.21,0.1286,115000,20.5141,0.0279,20.6633,0.0835,115000,18.0387,0.0072,18.1355,0.0088,115000,16.8935,0.005,16.9675,0.0049,115000,16.2667,0.003,16.3677,0.0097,115000,0.758571,56.4072922447029,23.7306412599965,0.01,0.008,90,65178190301724544,56.40738745022,0.3009,23.73043765435,0.2034,0.0431,7.5575,0.3256,20.243,0.657,-47.289,0.495,false,609.317,2.24831,271.011115015278,18.726257,237.872,32.4482,7.33082266504768,19.410532,1176.06,25.0341,46.9783215693794,17.085848,2.324684,,,0,,,,,,0.06948
56.14966,23.57818,03443589+2334421,56.149553,23.578382,0.09,0.07,90,15.044,14.372,13.0446424092854,13.929,6.0761,0.042,0.045,0.038,AAA,222,0,2451127.8513,0.808368,136290561496294394,56.14964295,23.5782156,0.003,0.003,0,503636096,60,56149.54274306,10,81,20.5941,21.4785,0.0953,21.6523,0.0997,115000,20.0051,0.015,20.1299,0.0273,115000,17.9369,0.0039,18.038,0.0072,115000,16.9618,0.004,17.0467,0.0097,115000,16.4624,0.0056,16.5417,0.0147,115000,0.668529,56.1495719346693,23.5783719617621,0.009,0.005,90,65181321334778240,56.14965997132,0.2606,23.57818120994,0.1615,0.0442,6.6547,0.2939,18.74,0.596,-44.304,0.353,false,642.649,1.67056,384.690762379082,18.668432,77.6739,6.45066,12.0412329901126,20.625702,1048.02,12.131,86.3918885499959,17.21099,3.414711,,,0,,,,,,0.072173
57.06356,23.43469,03481523+2326056,57.063481,23.434912,0.06,0.06,90,13.398,12.839,11.8729865675669,12.548,4.6495,0.027,0.028,0.026,AAA,222,0,2450749.821,0.84072,136120570635182294,57.06355219,23.43470428,0.014,0.004,90,503635968,60,55993.98820602,5,59,17.7132,18.3882,7E-04,17.3837,0.0111,16892216,17.1975,0.0093,17.2414,0.0127,115000,15.7135,0.004,15.7528,0.0044,115000,15.0186,0.0018,15.0802,0.0038,115000,14.685,0.0032,14.7645,0.0042,115000,0.783891,57.0634674609934,23.4348897873127,0.004,0.002,90,64987876007763968,57.06355565755,0.1127,23.43469188723,0.0609,0.019,7.3282,0.1391,18.795,0.24,-45.964,0.134,false,4993.08,8.39843,594.525405343618,16.442446,887.879,28.7522,30.8803848053366,17.980503,6727.46,30.5728,220.047231526062,15.192292,2.788211,,,0,3904.36,0.2188,0.127,,,0.091621
56.13224,23.59043,03443170+2335263,56.132106,23.590651,0.11,0.06,90,13.09,12.461,11.4585236434129,12.175,4.5934,0.021,0.024,0.023,AAA,222,0,2451127.8504,0.910175,136300561322069093,56.1322289,23.59044201,0.01,0.003,0,503635968,60,56264.95059028,10,66,17.3688,18.0853,0.0065,18.1706,0.0134,115000,16.7684,0.0036,16.8153,0.0063,115000,15.3651,0.0011,15.4211,0.0036,115000,14.6875,0.0043,14.7428,0.0021,115000,14.3814,0.0015,14.3999,0.0029,115000,0.854666,56.1321415925043,23.590625012286,0.003,0.002,90,65181527493208192,56.13223690829,0.0798,23.59043154544,0.0482,0.0119,7.1896,0.0852,20.288,0.187,-44.934,0.107,false,6957.84,9.78991,710.715420264333,16.08218,1198.74,13.7073,87.4526712043947,17.654572,9279.77,67.487,137.504556433091,14.843077,2.811495,,,0,3921.1,0.7365,0.4165,,,0.150137
